Id,SalePrice
1461,124506.45
1462,156194.66
1463,180760.56
1464,202609.03
1465,190539.05
1466,169513.02
1467,171304.1
1468,163872.52
1469,191194.97
1470,122145.98
1471,163638.47
1472,97602.15
1473,95769.18
1474,143923.36
1475,107586.15
1476,350776.06
1477,266226.88
1478,296350.0
1479,303479.16
1480,562313.8
1481,333440.28
1482,209576.3
1483,175187.92
1484,169510.19
1485,184444.14
1486,188977.53
1487,334225.53
1488,221334.62
1489,199276.56
1490,251721.78
1491,198694.8
1492,105713.81
1493,168172.56
1494,295976.47
1495,286471.3
1496,242388.84
1497,178074.1
1498,193626.62
1499,165994.1
1500,162441.75
1501,180974.95
1502,156321.98
1503,317497.22
1504,249916.6
1505,233161.55
1506,186048.58
1507,260681.77
1508,193864.83
1509,157501.58
1510,150901.72
1511,160035.5
1512,165128.58
1513,136855.2
1514,157844.62
1515,180949.22
1516,151485.12
1517,172777.05
1518,125798.555
1519,202118.55
1520,130997.56
1521,139099.02
1522,170856.81
1523,116480.72
1524,109180.04
1525,123733.94
1526,109619.27
1527,117964.734
1528,121338.7
1529,160425.2
1530,206308.03
1531,124526.7
1532,95006.445
1533,143968.25
1534,123293.56
1535,133417.94
1536,102594.484
1537,63538.027
1538,147953.17
1539,181326.25
1540,98564.42
1541,133976.12
1542,138865.19
1543,176612.52
1544,92374.46
1545,115935.37
1546,145467.14
1547,138940.5
1548,138511.3
1549,130311.66
1550,137844.23
1551,97243.72
1552,145658.73
1553,146824.12
1554,112435.82
1555,164189.5
1556,96306.16
1557,123280.484
1558,106311.92
1559,63538.027
1560,131373.3
1561,127440.24
1562,135794.92
1563,123460.54
1564,157336.61
1565,147900.08
1566,243001.78
1567,90609.484
1568,253021.84
1569,137044.67
1570,133833.58
1571,94025.086
1572,137252.56
1573,229943.84
1574,124290.05
1575,250448.52
1576,237762.44
1577,182044.23
1578,151475.55
1579,145553.39
1580,186271.92
1581,158560.81
1582,133262.45
1583,302687.12
1584,224740.67
1585,149205.81
1586,81444.02
1587,104994.98
1588,146558.42
1589,95632.21
1590,119845.18
1591,92598.18
1592,123445.21
1593,139077.27
1594,140174.64
1595,114837.27
1596,214770.1
1597,193727.97
1598,211466.81
1599,170903.11
1600,159018.86
1601,63538.027
1602,124501.85
1603,63538.027
1604,277668.84
1605,234541.84
1606,154722.94
1607,162145.61
1608,222989.64
1609,185507.0
1610,156784.95
1611,138909.02
1612,171436.05
1613,165237.9
1614,120549.56
1615,92440.13
1616,64143.824
1617,93781.75
1618,137967.47
1619,148857.61
1620,163684.88
1621,130920.39
1622,150588.5
1623,262981.25
1624,203791.36
1625,118786.98
1626,166050.4
1627,189053.12
1628,283469.28
1629,173010.44
1630,351346.06
1631,230972.77
1632,245848.58
1633,173811.89
1634,185966.52
1635,174958.2
1636,157639.17
1637,206097.36
1638,188768.38
1639,185566.7
1640,238418.31
1641,175791.78
1642,253279.62
1643,234191.58
1644,235114.7
1645,208412.3
1646,163105.64
1647,160910.94
1648,127623.32
1649,137716.2
1650,112842.74
1651,113740.55
1652,96849.32
1653,98805.43
1654,141072.2
1655,123922.81
1656,140246.11
1657,147040.77
1658,150127.28
1659,124054.67
1660,157825.89
1661,431125.56
1662,399663.22
1663,357345.5
1664,713959.94
1665,298506.5
1666,320936.16
1667,398035.9
1668,314975.97
1669,316598.62
1670,328066.75
1671,276660.66
1672,444185.88
1673,300724.2
1674,251068.75
1675,201527.14
1676,204036.0
1677,224182.95
1678,544956.8
1679,419734.53
1680,312420.12
1681,235536.75
1682,333145.9
1683,195096.45
1684,180148.67
1685,176394.34
1686,171295.77
1687,163368.23
1688,187655.02
1689,187483.4
1690,196796.73
1691,190014.42
1692,249319.88
1693,169158.58
1694,182516.52
1695,165909.16
1696,281260.47
1697,169717.22
1698,338898.7
1699,319376.8
1700,271514.75
1701,269062.72
1702,234481.73
1703,234485.22
1704,280167.4
1705,241726.48
1706,210869.77
1707,212499.81
1708,202050.55
1709,270298.75
1710,225223.4
1711,284598.03
1712,262659.28
1713,285236.3
1714,215541.8
1715,209040.3
1716,179118.55
1717,175152.25
1718,142529.9
1719,218692.77
1720,244718.14
1721,153867.88
1722,124133.04
1723,151795.55
1724,213406.48
1725,247967.62
1726,183045.45
1727,157332.64
1728,165995.42
1729,171730.14
1730,149009.83
1731,113200.08
1732,137020.6
1733,111514.31
1734,125169.555
