Id,SalePrice
1461,127243.6
1462,156638.83
1463,181046.25
1464,203101.28
1465,191879.75
1466,169940.52
1467,171996.56
1468,164406.94
1469,190157.06
1470,123300.03
1471,163524.19
1472,97937.49
1473,96872.06
1474,147471.89
1475,108094.32
1476,359257.7
1477,263963.53
1478,291887.84
1479,299822.5
1480,577280.3
1481,331505.25
1482,208535.34
1483,175598.55
1484,165780.88
1485,184776.33
1486,189647.78
1487,337607.06
1488,220313.39
1489,197588.1
1490,251869.14
1491,196489.05
1492,106904.76
1493,164151.81
1494,293045.56
1495,283241.3
1496,241748.23
1497,177088.25
1498,190457.44
1499,167388.53
1500,161791.1
1501,180306.66
1502,155012.14
1503,310289.4
1504,249233.67
1505,232033.45
1506,184191.44
1507,259619.19
1508,194891.86
1509,157464.5
1510,150569.25
1511,158146.25
1512,163152.16
1513,137499.94
1514,157828.47
1515,182569.7
1516,152300.48
1517,174752.94
1518,127897.805
1519,201267.55
1520,132008.2
1521,138507.14
1522,169951.72
1523,116008.07
1524,109629.54
1525,124769.766
1526,106815.49
1527,119733.65
1528,125209.04
1529,161040.38
1530,205665.25
1531,126970.81
1532,96138.37
1533,144425.31
1534,123802.15
1535,134018.86
1536,102803.22
1537,63497.527
1538,146946.92
1539,181627.48
1540,97175.305
1541,134881.98
1542,137965.97
1543,174106.05
1544,94466.05
1545,114175.36
1546,145629.17
1547,139026.33
1548,138289.14
1549,131778.12
1550,139074.55
1551,98429.98
1552,149253.22
1553,148014.14
1554,112516.945
1555,164751.23
1556,95817.83
1557,126881.74
1558,104528.375
1559,63497.527
1560,130942.89
1561,132032.34
1562,134942.92
1563,122397.44
1564,158538.44
1565,150185.47
1566,242622.84
1567,87652.125
1568,253782.52
1569,134955.31
1570,132379.64
1571,95157.67
1572,136246.69
1573,228358.72
1574,128187.445
1575,247158.4
1576,239035.9
1577,182212.64
1578,151348.89
1579,148719.48
1580,189139.62
1581,157966.33
1582,133666.58
1583,297333.94
1584,226622.77
1585,147914.33
1586,73030.31
1587,101597.0
1588,147552.25
1589,96494.48
1590,118668.234
1591,94466.05
1592,120535.984
1593,140513.39
1594,138539.17
1595,119115.75
1596,215898.17
1597,197583.05
1598,210762.64
1599,170657.72
1600,159175.12
1601,63497.527
1602,124828.33
1603,63497.527
1604,274129.25
1605,233034.81
1606,155936.08
1607,162014.14
1608,222434.48
1609,184253.61
1610,156064.83
1611,137680.19
1612,170131.98
1613,165727.84
1614,115559.83
1615,92394.03
1616,63497.527
1617,94455.05
1618,138415.9
1619,148707.25
1620,153793.73
1621,130926.0
1622,148664.34
1623,259386.0
1624,200538.77
1625,121674.31
1626,165430.17
1627,190940.55
1628,282183.47
1629,173382.2
1630,353895.03
1631,225913.92
1632,241307.89
1633,175468.84
1634,186276.88
1635,174231.27
1636,156985.61
1637,207174.06
1638,188504.72
1639,185670.19
1640,237797.64
1641,175563.39
1642,248896.03
1643,234536.9
1644,237463.19
1645,204100.8
1646,161503.39
1647,161100.28
1648,128610.73
1649,138069.08
1650,114274.86
1651,114762.734
1652,97017.37
1653,98279.51
1654,144312.11
1655,126789.55
1656,144182.62
1657,151272.6
1658,153684.67
1659,127549.74
1660,158079.94
1661,430070.28
1662,406909.84
1663,361211.1
1664,707389.2
1665,298400.88
1666,317665.03
1667,404581.5
1668,314568.4
1669,315309.8
1670,326948.9
1671,276071.22
1672,452563.7
1673,299180.97
1674,250448.58
1675,200676.45
1676,201706.1
1677,222053.61
1678,548555.9
1679,426158.22
1680,310132.1
1681,233745.03
1682,329960.62
1683,192990.05
1684,181902.08
1685,175714.89
1686,167934.44
1687,164482.78
1688,187847.52
1689,187096.67
1690,196548.52
1691,190053.1
1692,249253.25
1693,170312.2
1694,182530.34
1695,166060.66
1696,286940.84
1697,170134.94
1698,336368.28
1699,315327.3
1700,268622.75
1701,266095.8
1702,229368.05
1703,230014.78
1704,277097.16
1705,240921.06
1706,200848.5
1707,212026.03
1708,200602.7
1709,267607.28
1710,223873.45
1711,284267.0
1712,260278.88
1713,283566.84
1714,216883.11
1715,208005.72
1716,179231.17
1717,176083.36
1718,143302.88
1719,218277.98
1720,243579.16
1721,156039.8
1722,127168.875
1723,153189.25
1724,211972.53
1725,249016.6
1726,183299.58
1727,155161.3
1728,167114.2
1729,172925.95
1730,149437.3
1731,110396.0
1732,137501.72
1733,109081.16
1734,123971.28
1735,115263.73
1736,106911.3
1737,325414.75
1738,259870.22
1739,246211.3
1740,231123.17
1741,201193.42
1742,173033.1
1743,175878.78
1744,378952.53
1745,225008.03
1746,180312.02
1747,214968.39
1748,227664.34
1749,144010.67
1750,126343.66
1751,240166.05
1752,109642.336
1753,144763.53
1754,191563.12
1755,164156.36
1756,135018.66
1757,123114.81
1758,149049.42
1759,155373.08
1760,164318.97
1761,145150.22
1762,172105.6
1763,170748.19
1764,116862.0
1765,144303.66
1766,196776.31
1767,216446.84
1768,141379.6
1769,159691.72
1770,156690.39
1771,112857.09
1772,130027.11
1773,125588.266
1774,142020.53
1775,146573.17
1776,140859.42
1777,107300.32
1778,143736.56
1779,135869.16
1780,151002.58
1781,121435.1
1782,95818.086
1783,144464.66
1784,113900.41
1785,126605.42
1786,126688.56
1787,152956.17
1788,63497.527
1789,102332.945
1790,95029.1
1791,185948.72
1792,151505.75
1793,129792.664
1794,156720.86
1795,135184.08
1796,147351.89
1797,116420.65
1798,121719.01
1799,106976.0
1800,130351.734
1801,126564.21
1802,119250.914
1803,147457.88
1804,138666.17
1805,129922.24
1806,121973.12
1807,134525.64
1808,126183.55
1809,133266.17
1810,131413.12
1811,85243.75
1812,98289.02
1813,126936.945
1814,102606.9
1815,63497.527
1816,99212.664
1817,111397.586
1818,136235.17
1819,137249.6
1820,63497.527
1821,95909.81
1822,151118.56
1823,63497.527
1824,131015.43
1825,146067.16
1826,116529.27
1827,104455.97
1828,135206.62
1829,134315.17
1830,140498.6
1831,138066.61
1832,63497.527
1833,138692.25
1834,119062.25
1835,128235.68
1836,127243.6
1837,97338.69
1838,115647.4
1839,107687.35
1840,146906.48
1841,132340.52
1842,96726.945
1843,135123.61
1844,150540.3
1845,139759.47
1846,155345.64
1847,173696.9
1848,63497.527
1849,99262.58
1850,116125.5
1851,134734.97
1852,119437.91
1853,123187.43
1854,159103.7
1855,161776.67
1856,231409.14
1857,131123.39
1858,138826.88
1859,113289.54
1860,162209.95
1861,116285.03
1862,319489.8
1863,303140.12
1864,303163.94
1865,342597.9
1866,314998.72
1867,220348.28
1868,282471.94
1869,206152.72
1870,226279.7
1871,265040.88
1872,178125.77
1873,264087.56
1874,150165.92
1875,173130.92
1876,203869.39
1877,208911.34
1878,198965.6
1879,141817.22
1880,134921.22
1881,255470.39
1882,237832.55
1883,176906.28
1884,197107.38
1885,214928.14
1886,278344.56
1887,223813.14
1888,273330.53
1889,174539.28
1890,96748.516
1891,124635.23
1892,97284.625
1893,128550.56
1894,122495.45
1895,129234.52
1896,121793.94
1897,142851.36
1898,106090.64
1899,172195.34
1900,161401.31
1901,181785.42
1902,167580.6
1903,227388.92
1904,145143.66
1905,197538.55
1906,126748.984
1907,210105.88
1908,112054.75
1909,137800.77
1910,126527.59
1911,230901.83
1912,307973.03
1913,144538.64
1914,63497.527
1915,321588.56
1916,64380.418
1917,221175.0
1918,140275.4
1919,150243.53
1920,145158.52
1921,378177.78
1922,310058.34
1923,254286.61
1924,241394.78
1925,196300.56
1926,368518.4
1927,132307.75
1928,160516.34
1929,123132.555
1930,130774.9
1931,130623.94
1932,130581.36
1933,205334.05
1934,181635.73
1935,172637.05
1936,196455.17
1937,174629.84
1938,164148.55
1939,249928.39
1940,188021.56
1941,167412.83
1942,155868.83
1943,233954.88
1944,411389.8
1945,410319.38
1946,143569.19
1947,153579.0
1948,173134.38
1949,254136.2
1950,180203.98
1951,235370.62
1952,206381.36
1953,167685.9
1954,174884.34
1955,138759.11
1956,306423.0
1957,149153.9
1958,256511.67
1959,138042.89
1960,103733.27
1961,130701.766
1962,96929.08
1963,104247.18
1964,101372.2
1965,141284.3
1966,135740.55
1967,311721.84
1968,468882.97
1969,376984.38
1970,451980.97
1971,520617.28
1972,393606.6
1973,275349.66
1974,341347.38
1975,591323.3
1976,286288.06
1977,364091.8
1978,360866.88
1979,304178.72
1980,212268.6
1981,326404.88
1982,223283.97
1983,206447.38
1984,168992.72
1985,236383.5
1986,207531.53
1987,192434.05
1988,176773.38
1989,187307.16
1990,207057.83
1991,238626.14
1992,215112.17
1993,171527.53
1994,220538.3
1995,180838.1
1996,255951.97
1997,297197.9
1998,311536.0
1999,297066.16
2000,314728.84
2001,282008.53
2002,246291.25
2003,251415.06
2004,297479.22
2005,209347.56
2006,222081.72
2007,248404.23
2008,236626.16
2009,199137.88
2010,188742.77
2011,140294.22
2012,174392.84
2013,181859.06
2014,182118.98
2015,219647.66
2016,191476.12
2017,189036.44
2018,119539.52
2019,137373.89
2020,92002.3
2021,99476.43
2022,202003.92
2023,133744.86
2024,276691.12
2025,349120.16
2026,176395.16
2027,167968.02
2028,155778.81
2029,169719.2
2030,265370.8
2031,233009.42
2032,248175.4
2033,249340.89
2034,172763.25
2035,229911.55
2036,194430.36
2037,223383.72
2038,313305.2
2039,228791.75
2040,315124.62
2041,299682.94
2042,204437.27
2043,181123.38
2044,166428.58
2045,202171.22
2046,164132.48
2047,140990.17
2048,139015.62
2049,137025.1
2050,162011.97
2051,97270.516
2052,122478.1
2053,144894.39
2054,99308.71
2055,162850.97
2056,141650.66
2057,104622.45
2058,200136.58
2059,133443.39
2060,168369.44
2061,165844.78
2062,132128.22
